Code,Name,Marcap
008355,남선알미우,2149072200
001527,동양2우B,1972710950
002785,진흥기업우B,1651859086
011155,CJ씨푸드1우,1602000000
004415,서울식품우,1590517500
002787,진흥기업2우B,1208712800
196170,알테오젠,18380115649000
247540,에코프로비엠,11827699470600
086520,에코프로,11581705765600
277810,레인보우로보틱스,9137333118000
036930,주성엔지니어링,8533933815600
950160,코오롱티슈진,7808757704000
028300,HLB,6766469728400
240810,원익IPS,5850800999200
058470,리노공업,5555843865000
298380,에이비엘바이오,5385993940600
141080,리가켐바이오,5208632112600
319660,피에스케이,4785301152800
039030,이오테크닉스,4761506075000
000250,삼천당제약,4750138080000
087010,펩트론,4420969560000
222800,심텍,4094807658300
347850,디앤디파마텍,3966156537100
214370,케어젠,3690220500000
440110,파두,3642373742900
214450,파마리서치,3620792328000
403870,HPSP,3571820000000
084370,유진테크,3503862821800
310210,보로노이,3304718250600
095340,ISC,3236790756600
108490,로보티즈,3196104104000
145020,휴젤,3155984464500
214150,클래시스,3141096980850
178320,서진시스템,3004314786400
080220,제주반도체,2927640805000
226950,올릭스,2920340807100
095610,테스,2807200000000
031980,피에스케이홀딩스,2788017673500
237690,에스티팜,2776074154000
131290,티에스이,2676865818000
064760,티씨케이,2615983344000
257720,실리콘투,2600098391800
319400,현대무벡스,2528236085300
067310,하나마이크론,2522932166700
357780,솔브레인,2465805422000
005290,동진쎄미켐,2405789947200
263750,펄어비스,2359788820500
089970,브이엠,2199753156000
290650,엘앤씨바이오,2173758142400
131970,두산테스나,2062216294600
035900,JYP Ent.,1979159804400
098460,고영,1916538385300
032820,우리기술,1913397823900
041510,에스엠,1904838208000
068760,셀트리온제약,1887099110000
140860,파크시스템스,1876661692000
140410,메지온,1796177069700
420770,기가비스,1755592483000
010170,대한광통신,1724335969400
0009K0,에임드바이오,1691150860150
058610,에스피지,1634471432000
089030,테크윙,1611833557500
082920,비츠로셀,1609551433500
083650,비에이치아이,1559596500000
096530,씨젠,1548500722100
218410,RFHIC,1542754980200
183300,코미코,1516243878000
007390,네이처셀,1469119276800
043260,성호전자,1445436169200
030530,원익홀딩스,1431992167740
060370,LS마린솔루션,1376493802900
458870,씨어스,1345411809000
078600,대주전자재료,1328570074800
039200,오스코텍,1296952166400
127120,제이에스링크,1295853548600
323280,태성,1238315089000
195940,HK이노엔,1184189443800
003380,하림지주,1154777952510
475830,오름테라퓨틱,1133762598000
437730,삼현,1106594088300
031330,에스에이엠티,1090946180970
347700,스피어,1074845897700
166090,하나머티리얼즈,1052172256800
101490,에스앤에스텍,1029407911750
085660,차바이오텍,975285154540
491000,리브스메드,960168614400
241710,코스메카코리아,951588000000
204270,제이앤티씨,946979388420
232140,와이씨,945982885500
038500,삼표시멘트,912971948760
417200,LS머트리얼즈,912634369910
099320,쎄트렉아이,910051201800
100790,미래에셋벤처투자,906768266460
086450,동국제약,893753099200
281740,레이크머티리얼즈,877502815800
036540,SFA반도체,876573414990
328130,루닛,868182378800
090710,휴림로봇,857238237930
388720,유일로보틱스,855325647000
083450,GST,852387500000
122870,와이지엔터테인먼트,842031757450
019210,와이지-원,833139507200
293490,카카오게임즈,831150803750
074600,원익QnC,829386400000
065350,신성델타테크,823144242600
137400,피엔티,805484752000
056190,SFA,797174472000
041830,인바디,777846891400
161580,필옵틱스,777110488050
115180,큐리언트,774602170650
388210,씨엠티엑스,772355040000
033100,제룡전기,767783150200
189300,인텔리안테크,765583536100
445680,큐리옥스바이오시스템즈,744900941500
036830,솔브레인홀딩스,738143316000
035760,CJ ENM,735723116700
213420,덕산네오룩스,735002898400
048410,현대바이오,727652012880
397030,에이프릴바이오,721145840800
090360,로보스타,719550000000
032190,다우데이타,718891000000
006730,서부T&D,717973229910
094170,동운아나텍,713028817600
014620,성광벤드,705098014200
253450,스튜디오드래곤,703368853200
356860,티엘비,700083256000
032500,케이엠더블유,699960319590
252990,샘씨엔에스,689494829050
490470,세미파이브,682210072000
466100,클로봇,679761681300
052400,코나아이,671367715100
112040,위메이드,640268389380
064290,인텍플러스,629713564200
122640,예스티,628148758800
222080,SFA넥셀,623018953440
050890,쏠리드,622754473500
295310,에이치브이엠,617989605300
093320,케이아이엔엑스,615856000000
053800,안랩,615295781800
023160,태광,607880187000
456160,지투지바이오,606974049000
376900,로킷헬스케어,595267087500
053610,프로텍,594900000000
121600,나노신소재,587358948900
225570,넥슨게임즈,586814150340
126340,비나텍,581613534000
383310,에코프로에이치엔,581005616400
041960,코미팜,579270120800
046890,서울반도체,575474298000
358570,지아이이노베이션,574837613460
102940,코오롱생명과학,574677471700
067160,SOOP,574163611650
160190,하이젠알앤엠,570501360000
037460,삼지전자,569516417800
102710,이엔에프테크놀로지,569370264600
376300,디어유,562600222200
251970,펌텍코리아,561100000000
086900,메디톡스,558335020500
044490,태웅,555204822750
045100,한양이엔지,550375000000
399720,가온칩스,548730419400
476060,온코닉테라퓨틱스,547618550400
052020,에스티큐브,545905826730
171090,선익시스템,543521278800
336570,원텍,535692263080
059090,미코,533665944660
060250,NHN KCP,526104004100
348370,엔켐,522577183050
033500,동성화인텍,520617615840
211050,인카금융서비스,517268398500
476830,알지노믹스,516220022400
056080,유진로봇,513120222120
027360,아주IB투자,513050794410
174900,앱클론,512769715300
389470,인벤티지랩,512346758000
082270,젬백스,504668914200
035890,서희건설,504429563115
033790,피노,501597759740
036810,에프에스티,500110125900
124500,아이티센글로벌,496576877800
170920,엘티씨,496513922000
033640,네패스,492313962700
009520,포스코엠텍,490551041340
365340,성일하이텍,489064202750
015750,성우하이텍,484000000000
372320,큐로셀,478855121100
425420,티에프이,478453263750
034950,한국기업평가,469943199000
104830,원익머트리얼즈,465865600000
101160,월덱스,460656704700
099190,아이센스,459829370910
340570,티앤엘,455980800000
214430,아이쓰리시스템,455239494500
475960,토모큐브,455031316000
119850,지엔씨에너지,453989888400
272290,이녹스첨단소재,452581454300
089890,코세스,447793974000
477850,마키나락스,447419347200
348210,넥스틴,445796562750
253590,네오셈,444394631320
030520,한글과컴퓨터,443940099840
278280,천보,441721551250
018290,브이티,433628209580
368770,파이버프로,432033058750
215200,메가스터디교육,429638203200
079940,가비아,429461888000
439960,코스모로보틱스,428672769460
078130,국일제지,428414230600
486990,노타,427991911500
200710,에이디테크놀로지,427418722250
460930,현대힘스,426128052000
348340,뉴로메카,425013421750
290550,디케이티,421025891500
042000,카페24,419007668770
039440,에스티아이,414038154900
327260,RF머트리얼즈,413288317750
330860,네패스아크,409383912000
025320,시노펙스,408740479055
095660,네오위즈,407847252150
077360,덕산하이메탈,404389317800
047920,HLB제약,402776091680
036620,감성코퍼레이션,401687359680
041190,우리기술투자,399420000000
025980,아난티,396501534250
024850,HLB이노베이션,388980914000
089010,켐트로닉스,386549122350
219130,타이거일렉,386434548000
067630,HLB생명과학,383429147410
144960,뉴파워프라즈마,380125828800
168360,펨트론,374818059140
078020,LS증권,374498032500
287840,인투셀,374046804000
042520,한스바이오메드,367943268600
013030,하이록코리아,367166092800
204620,글로벌텍스프리,366176149300
078160,메디포스트,364602807900
160980,싸이맥스,363777291900
101730,위메이드맥스,362449211950
003800,에이스침대,362088500000
069080,웹젠,361689596000
241770,메카로,360309824000
356680,엑스게이트,359077129360
060280,큐렉소,358960173000
033160,엠케이전자,358320041460
006910,보성파워텍,352752136320
389650,넥스트바이오메디컬,349301469200
114810,한솔아이원스,344753881500
084110,휴온스글로벌,337383989800
243070,휴온스,336029603250
110990,디아이티,334530000000
236200,슈프리마,328490048100
101930,인화정공,327173844360
036890,진성티이씨,324320210560
493280,아이엠바이오로직스,323436768200
064260,다날,321871419535
078350,한양디지텍,321656460200
078340,컴투스,319815228850
215600,신라젠,318673197200
206650,유바이오로직스,317539932480
092730,네오팜,317033622420
199800,툴젠,316716540800
482630,삼양엔씨켐,314972349200
448900,한국피아이엠,314656872600
265520,AP시스템,313809617850
376270,HEM파마,313698793850
393890,더블유씨피,313049082000
125490,한라캐스트,310635015520
023410,유진기업,310403114945
091700,파트론,304500000000
200670,휴메딕스,303208110000
025900,동화기업,302838137150
107640,한중엔시에스,300956207200
424870,이뮨온시아,300742126355
080580,오킨스전자,295906098650
079370,제우스,295902084600
0011T0,채비,295312927390
136480,하림,293669826030
025770,한국정보통신,293563084640
394280,오픈엣지테크놀로지,291919552400
117730,티로보틱스,286261565670
092190,서울바이오시스,285301342260
468530,프로티나,285260126800
121440,골프존홀딩스,285079023790
228760,지노믹트리,284637862900
051500,CJ프레시웨이,283137326100
036800,나이스정보통신,283010000000
035810,이지홀딩스,281613147525
049070,인탑스,281215487560
052710,아모텍,280999259580
064850,에프앤가이드,278412100800
314930,바이오다인,278294363050
455900,엔젤로보틱스,278261816100
352480,씨앤씨인터내셔널,277368485350
098070,한텍,275248239750
138080,오이솔루션,273548451800
484590,삼양컴텍,273225283500
043150,바텍,273169767840
151860,KG에코솔루션,272765201460
036200,유니셈,272298300240
187660,페니트리움바이오,270675314640
064820,케이프,270335483400
017890,한국알콜,269748056080
309710,아이티켐,268443021000
094360,칩스앤미디어,266727372260
182400,엔케이젠바이오텍코리아,265496721770
054950,제이브이엠,265373129400
035600,KG이니시스,265349199420
013120,동원개발,265159652000
441270,파인엠텍,264457055630
234340,헥토파이낸셜,263207159040
217730,강스템바이오텍,262881346455
267980,매일유업,260180510100
419530,SAMG엔터,257224892400
121800,비덴트,256309348520
389500,에스비비테크,256210498400
450950,아스테라시스,255115073760
099430,바이오플러스,254267978250
200130,콜마비앤에이치,254150421120
065680,우주일렉트로,254112952500
950170,JTC,254074568680
377460,큐에이드,253187202960
215000,골프존,252585453750
439090,마녀공장,252456204000
304360,에스바이오메딕스,251418098400
092460,한라IMS,251170102400
011560,세보엠이씨,251113312800
095500,미래나노텍,250870891910
475040,스트라드비젼,250032872910
452280,한선엔지니어링,249449803200
061970,LB세미콘,249176095740
378340,필에너지,248255326540
200470,에이팩트,247818244050
332570,PS일렉트로닉스,247104168270
365270,큐라클,247050460800
254490,미래반도체,246601040000
417840,저스템,246531927180
194700,노바렉스,246440448000
206640,바디텍메드,246025952830
089980,상아프론테크,242393800920
389260,대명에너지,242228714000
114190,강원에너지,241899331880
060720,KH바텍,241036359560
053030,바이넥스,240555623680
043370,피에이치에이,240030000000
051360,토비스,240028093870
019010,베뉴지,239795000000
456010,아이씨티케이,239723845500
018000,유니슨,239516916132
042370,비츠로테크,238682227750
039830,오로라,237321724500
086390,유니테스트,236913552460
452430,사피엔반도체,235692269550
241520,DSC인베스트먼트,234346000000
180400,DXVX,234262048160
472850,폰드그룹,232877332340
488900,비츠로넥스텍,231521779570
230240,에치에프알,229979520000
159010,아스플로,229757552970
065710,서호전기,229432500000
298830,슈어소프트테크,225862158275
0001A0,덕양에너젠,224636244840
018310,삼목에스폼,224469000000
144510,지씨셀,224206881360
023760,한국캐피탈,223451579808
036030,케이티알파,223037091550
092870,엑시콘,222777104790
203650,드림시큐리티,222732819960
290690,소룩스,222233352250
317330,덕산테코피아,221761404720
065660,안트로젠,221635115000
900290,GRT,220042000000
0008Z0,에스엔시스,218928284800
123330,제닉,218740266000
067390,아스트,218159625922
461300,아이스크림미디어,217846304550
085910,네오티스,216992487140
425040,티이엠씨,216817461220
272110,케이엔제이,216284395250
005710,대원산업,214803072000
445090,에이직랜드,214142896800
481070,에이유브랜즈,212660910000
100120,뷰웍스,211725299600
046970,우리로,211674745170
308430,셀비온,211517063890
220100,퓨쳐켐,210817748000
014940,오리엔탈정공,210322445515
353810,이지바이오,209739372800
069540,빛과전자,209381544626
052330,코텍,209231518420
112290,와이씨켐,208681648800
494120,큐리오시스,207914284500
058970,엠로,207447683320
061090,세나테크놀로지,207220145000
194480,데브시스터즈,206923299000
380540,옵티코어,206658126350
448280,에코아이,205936346550
318060,그래피,204692602640
084850,아이티엠반도체,203919576660
034810,해성산업,203376178880
094480,갤럭시아머니트리,203210560840
475400,씨메스로보틱스,202842438920
462350,이노스페이스,202492704820
093520,매커스,202212210630
357550,석경에이티,201835000000
115450,HLB테라퓨틱스,201519747975
091580,상신이디피,201122824710
216080,제테마,200604592620
237880,클리오,200049877710
108860,셀바스AI,199976889700
068930,디지털대성,198985708980
041920,메디아나,197699110490
036190,금화피에스시,196800000000
024840,KBI메탈,195372391395
138610,나이벡,193479836860
294570,쿠콘,193155750480
045390,대아티아이,193097052980
394800,쓰리빌리언,192208220120
126600,BGF에코머티리얼즈,192066710940
078150,HB테크놀러지,191458366540
099440,스맥,191422720170
0082N0,카나프테라퓨틱스,191282453600
098120,마이크로컨텍솔,190362341400
073490,LIG아큐버,189715957700
016790,현대사료,187340898626
243840,신흥에스이씨,187200230925
084990,헬릭스미스,185293043940
192440,슈피겐코리아,185247617400
0015G0,그린광학,185134198620
416180,신성에스티,184411471200
036560,KZ정밀,184117500000
054210,이랜텍,182855448300
322310,오로스테크놀로지,182366572740
036170,에이치엠넥스,182255909220
338840,와이바이오로직스,182248836660
094820,일진파워,182000017630
036710,심텍홀딩스,181991612530
394420,리센스메디컬,181629320180
187870,디바이스,181627091400
190510,나무가,180714617110
214180,헥토이노베이션,180607801300
354320,알멕,180556513250
049430,코메론,180417120000
012860,모베이스전자,179788136935
046120,오르비텍,179772349230
066620,국보디자인,179625000000
042420,네오위즈홀딩스,179130226000
176750,듀켐바이오,178909161600
950140,잉글우드랩,178810794000
484120,도우인시스,178715552820
256840,한국비엔씨,178510652460
251370,와이엠티,177970544440
092130,이크레더블,176920484000
123860,아나패스,176880624850
459510,나우로보틱스,176765562840
314130,지놈앤컴퍼니,176646578230
119610,인터로조,176570666090
053300,한국정보인증,176368312120
446540,메가터치,175347039330
125020,티씨머티리얼즈,174842364500
199820,제일일렉트릭,173982600000
032580,피델릭스,172286732800
082800,비보존 제약,171836654780
143240,사람인,171723696000
067080,대화제약,171645513000
039840,디오,171454281840
382900,범한퓨얼셀,170489060000
038390,레드캡투어,169716343300
204610,티쓰리,168506902700
064550,바이오니아,167766891500
071200,인피니트헬스케어,167603666460
122990,와이솔,167293428680
245620,EDGC,167118555474
464080,에스오에스랩,166907518500
012210,삼미금속,166432400380
108380,대양전기공업,166184574210
307180,아이엘,165382228480
255220,SG,165331022718
143160,아이디스,164710914300
051370,인터플렉스,164458677600
355150,코스텍시스,164134217500
377450,리파인,163941800000
101970,우양에이치씨,163577499540
083310,엘오티베큠,162605601290
049630,재영솔루텍,162020018160
079960,동양이엔피,161523000000
072870,메가스터디,160575317730
083930,아바코,160275559080
040350,크레오에스지,159873157080
403850,더핑크퐁컴퍼니,159870251400
066410,버킷스튜디오,159637252154
046070,코다코,159196994920
080160,모두투어,159138000000
092070,디엔에프,158997328920
389020,자람테크놀로지,158816886000
242040,나무기술,158323657800
086820,바이오솔루션,158136918500
037070,파세코,158000000000
024800,유성티엔에스,157840719120
153890,져스텍,157617989400
054450,텔레칩스,157348580870
123410,코리아에프티,157302011600
023910,대한약품,156900000000
011040,경동제약,155689955960
060150,인선이엔티,154916280800
007330,푸른저축은행,154900356000
474650,링크솔루션,154729660800
457550,우진엔텍,154694702800
048550,SM C&C,154549962760
304100,솔트룩스,154400662300
046440,KG파이낸셜,154323856120
093190,빅솔론,153911240000
032620,GC메디아이,152937617270
138360,앤로보틱스,152905559892
086670,비엠티,152163817050
260970,에스앤디,151869585000
274090,켄코아에어로스페이스,151378534930
371950,풍원정밀,150932569680
0088M0,메쥬,150795505000
222040,코스맥스엔비티,150790680000
041020,폴라리스오피스,150790311755
212560,네오오토,150507643680
126700,하이비젼시스템,150467067840
048870,시너지이노베이션,149693730137
402030,코난테크놀로지,149083282080
484810,티엑스알로보틱스,148483293150
451760,컨텍,147909655040
382800,지앤비에스 에코,147855185445
104480,티케이케미칼,146614335042
054800,아이디스홀딩스,146420747400
234690,녹십자웰빙,146400813500
462860,더즌,145665741690
388050,지투파워,145559419860
039860,나노엔텍,145515462460
334970,프레스티지바이오로직스,145397431190
049960,쎌바이오텍,145042000000
418550,제이오,144879970325
478340,나라스페이스테크놀로지,144858065160
179290,엠아이텍,144189095490
114840,아이패밀리에스씨,143293097150
270660,에브리봇,142895964580
264450,유비쿼스,142841901820
086890,이수앱지스,142304547580
147830,제룡산업,141400000000
067280,멀티캠퍼스,141057340200
101360,에코앤드림,141043884020
119830,아이텍,140388855440
058820,CMG제약,140273007532
226590,엠디바이스,139961199040
025950,동신건설,139356000000
402490,그린리소스,139038131570
023600,삼보판지,138952044000
361390,제노코,138646065440
078070,유비쿼스홀딩스,138517805160
088800,에이스테크,138403293522
118990,모트렉스,138390772440
405100,큐알티,138131743240
102120,어보브반도체,137978643280
037350,성도이엔지,137346300000
024060,흥구석유,137100000000
146320,비씨엔씨,136937776100
049720,고려신용정보,136708000000
069510,에스텍,136593200000
068790,DMS,136098450720
001540,안국약품,135380319600
126730,코칩,135235342920
005990,매일홀딩스,134977785600
106190,하이텍팜,134934965370
0007C0,아크릴,134668533480
372170,윤성에프앤씨,134127796880
038290,마크로젠,133999704000
095190,신화프리텍,133783947100
293580,나우IB,133376579750
445180,퓨릿,133044315120
065170,비엘팜텍,132171809855
269620,시스웍,132090012299
211270,AP위성,131216044800
357880,SKAI,130761918560
126640,화신정공,130583264750
109740,디에스케이,130094573400
489500,엘케이켐,130061693300
005160,동국산업,129915534390
086980,쇼박스,129660660000
474170,루미르,128465588160
136540,윈스테크넷,127954953320
041440,현대에버다임,127568240800
388790,라이콤,127507976400
149950,아바텍,127382991960
003100,선광,127314000000
042600,새로닉스,126844690540
311320,지오엘리먼트,126524036800
310200,애니플러스,126494877300
307750,국전,126327913920
321550,티움바이오,126011402625
432720,퀄리타스반도체,125985639360
122450,KX,125943733540
140670,알에스오토메이션,125830432000
036690,코맥스,125692107675
473980,노머스,125412711480
109610,에스와이,125202944000
458650,성우,124879061000
240550,동방메디컬,124766282400
469610,이노테크,124395739000
408920,메쎄이상,124293308125
285490,노바텍,124266014250
264660,씨앤지하이테크,124236578160
293780,압타바이오,124172850100
091590,남화토건,124091800000
339950,아이비김영,124052767800
259630,엠플러스,123812871480
264850,이랜시스,123602016960
232680,라온로보틱스,123162175000
199430,케이엔알시스템,123030234720
452450,피아이이,122496900000
0017J0,세미티에스,122204006265
090850,현대이지웰,122055013290
418420,라온텍,122021122470
297890,HB솔루션,121925903638
021320,KCC건설,121766000000
950190,고스트스튜디오,121709501650
067990,도이치모터스,121249340250
053080,케이엔솔,120508210890
365660,레몬헬스케어,119896999820
267320,나인테크,119710890075
256940,킵스파마,119464974650
282880,코윈테크,119162695580
163730,핑거,118955598300
0039P0,매드업,118104840000
089600,KT나스미디어,117879580970
038540,상상인,117849306690
073010,케이에스피,117760362500
380550,뉴로핏,117719056900
300080,플리토,117683865630
094840,슈프리마에이치큐,117575246910
220260,켐트로스,117544081575
067900,와이엔텍,117387800550
047310,파워로직스,116971362225
027710,팜스토리,116541763600
041590,플래스크,116064014460
142210,유니트론텍,116000342770
366030,나인앤컴퍼니,115987712000
013990,아가방컴퍼니,115435251360
263860,지니언스,115129328000
083500,에프엔에스테크,114877193910
017510,세명전기,114802380000
340450,지씨지놈,114706346050
308080,바이젠셀,114590863400
488280,에스투더블유,114516951600
093640,케이알엠,113639257360
289080,SV인베스트먼트,113360569205
108230,톱텍,112929037650
080420,모다이노칩,112885816752
047770,코데즈컴바인,112770953960
115310,인포바인,112229837450
051160,지어소프트,111880128900
095700,제넥신,111574210300
297090,씨에스베어링,111534300000
105330,케이엔더블유,111015273600
338220,뷰노,110614401700
054050,NH농우바이오,110610870900
166480,코아스템켐온,110499085840
049520,유아이엘,110262384375
246710,티앤알바이오팹,110105004240
148150,세경하이테크,110005021710
453450,그리드위즈,109848232500
009780,엠에스씨,109648000000
156100,엘앤케이바이오,109632405465
217270,넵튠,109361404620
018120,진로발효,109182268800
111710,남화산업,108704640000
209640,와이제이링크,108510601990
006620,동구바이오제약,108451619520
322510,제이엘케이,108306005320
056090,시지메드텍,108215469728
032940,원익,108067786200
035080,그래디언트,108025633800
063570,NICE인프라,107565343200
205100,엑셈,107443362960
198440,강동씨앤엘,107362000752
039560,다산네트웍스,107221170000
052260,현대바이오랜드,107100000000
037030,파워넷,106644306560
073560,우리손에프앤지,106418257291
039340,한국경제TV,106370000000
299030,하나기술,106172404800
115500,케이씨에스,105840000000
125210,아모그린텍,105579456000
131030,옵투스제약,105526608200
290720,푸드나무,105138161715
035610,솔본,105008628480
417500,제이아이테크,104911180800
336680,탑런토탈솔루션,104910095440
235980,메드팩토,104881870260
141000,비아트론,104671094400
289930,웨이비스,104666119600
053700,삼보모터스,104592188655
323990,박셀바이오,104192905600
187790,나노,104087801250
331920,셀레믹스,103945925970
059210,메타바이오메드,103794919900
306620,지아이에스,103555117440
475580,에이럭스,103276742000
071280,로체시스템즈,103099104220
021080,에이티넘인베스트,102720000000
013310,아진산업,102643409390
123040,엠에스오토텍,102585153762
225530,HC보광산업,102475210140
101170,우림피티에스,102465000000
417010,나노팀,102275730960
149980,하이로닉,102156829660
066980,한성크린텍,101922647960
489460,바이오비쥬,101850791100
419050,삼기에너지솔루션즈,101351737280
228850,레이언스,101039275260
051980,중앙첨단소재,100871271772
158430,아톤,100743808580
309960,LB인베스트먼트,100414558675
333430,일승,100322828955
365330,에스와이스틸텍,99840290000
041520,이엘씨,99825698700
246720,아스타,99434491000
100700,세운메디칼,99207000000
120240,대정화금,99083587980
214680,디알텍,99003788416
474610,RF시스템즈,98744257000
104460,디와이피엔에프,98659787380
182360,큐브엔터,98275045680
040300,YTN,97737809000
066790,씨씨에스,97271994227
265740,엔에프씨,97177984000
362320,청담글로벌,96661395300
068240,다원시스,96553495610
205500,넥써쓰,96104036401
263720,디앤씨미디어,96073454340
250060,모비스,95870515720
0011A0,액스비스,95857509800
255440,야스,95845720000
352090,스톰테크,95802237870
226400,오스테오닉,95766520635
079650,서산,95500000000
005860,한일사료,94371825575
298540,더네이쳐홀딩스,94016645140
487580,폴레드,93932071530
059120,아진엑스텍,93747537920
307930,컴퍼니케이,93503900000
337930,젝시믹스,93480896250
008830,대동기어,93470208000
317770,엑스페릭스,93442567200
074430,아미노로직스,93359935172
189330,씨이랩,93072257280
096250,와이즈넛,93056923900
049950,미래컴퍼니,93028676200
950250,테라뷰,92878866565
086710,선진뷰티사이언스,92866960800
058630,엠게임,92652419550
047560,이스트소프트,92496755340
036010,아비코전자,92385891300
052900,KX하이텍,92293296843
042500,링네트,92285336160
040420,정상제이엘에스,92184005760
044990,에이치엔에스하이텍,91994537250
096240,크레버스,91811439000
221800,지구홀딩스,91385565600
054540,삼영엠텍,91130000000
093920,서원인텍,91047000000
053260,금강철강,90698400000
212710,아이에스티이,90640744740
357230,에이치피오,90639179820
452190,한빛레이저,90300102675
396470,워트,90272000000
217820,원익피앤이,90258571218
100130,동국S&C,90114511000
065450,빅텍,89962199150
072020,중앙백신,89857526500
002230,피에스텍,89598482800
475430,키스트론,89597512200
322180,LS티라유텍,89423800960
023900,풍국주정,89334000000
066430,아이로보틱스,89074157900
088130,동아엘텍,88300835700
099750,이지케어텍,88238257580
054920,한컴위드,87896207315
033290,로젠,87603829560
032300,한국파마,87471742020
389030,지니너스,87450841620
086960,MDS테크,87396416850
282720,금양그린파워,87260400000
063170,서울옥션,87005036965
330730,스톤브릿지벤처스,86990138250
302550,리메드,86849091500
294630,서남,86745189510
004650,창해에탄올,86670045550
172670,에이엘티,86645704530
418470,KT밀리의서재,86600126790
321370,센서뷰,86538717550
066590,스모트로닉,86445189195
130580,나이스디앤비,86240000000
092040,아미코젠,86199572140
011370,서한,86164214710
396300,세아메카닉스,86090875000
040160,누리플렉스,85955964550
290740,액트로,85955193940
102370,케이옥션,85772011500
029480,광무,85696954420
078890,가온그룹,85583860235
950130,엑세스바이오,85120678280
047820,초록뱀미디어,84610597800
078140,대봉엘에스,84258000400
049180,셀루메드,83975227728
183490,엔지켐생명과학,83793832650
091440,한울소재과학,83790069980
036220,오상헬스케어,83566989440
030960,양지사,83415600000
043610,KT지니뮤직,82930730026
037760,쎄니트,82890656450
009300,삼아제약,82810000000
004590,한국가구,82800000000
053580,웹케시,82649301680
067290,JW신약,82542652719
173130,오파스넷,82453709360
223250,드림씨아이에스,82411487400
038110,에코플라스틱,82338740000
493330,지에프아이,82236491370
330350,위더스제약,82234006400
052420,오성첨단소재,82222555960
085670,뉴프렉스,82200053155
036630,세종텔레콤,82000000000
214260,라파스,81908210340
063080,컴투스홀딩스,81846332720
042510,라온시큐어,81627835800
053280,예스24,81625000000
175250,아이큐어,81501658560
451220,아이엠티,81423477740
413630,씨피시스템,81253629150
000440,중앙에너비스,81201775200
192410,오늘이엔엠,81098626980
412540,제일엠앤에스,81063616775
303810,동국생명과학,80759953500
234030,싸이닉솔루션,80729100000
348350,위드텍,80726874000
054670,대한뉴팜,80674650400
215100,로보로보,80579877840
122350,삼기,80512798800
475230,엔알비,80432280540
019550,SBI인베스트먼트,80385020704
0015N0,아로마티카,80114993140
115440,우리넷,79877760800
456070,이엔셀,79633112740
065510,휴비츠,79626191400
026150,특수건설,79572611085
382840,원준,79412221200
019540,일지테크,79324245000
179900,유티아이,79260600060
054040,한국컴퓨터,79151103250
107600,새빗켐,79142584620
451250,삐아,78739252900
017650,대림제지,78274350000
0004V0,엔비알모션,78173726400
067170,오텍,77804313750
101330,모베이스,77774017440
046940,우원개발,77629333250
045970,코아시아,77628884200
360070,탑머티리얼,77414806350
234300,에스트래픽,77270095200
067570,엔브이에이치코리아,77213270000
012700,리드코프,77143839140
251120,바이오에프디엔씨,77130859000
024880,케이피에프,77122534050
320000,한울반도체,77024755500
054620,APS,76979814885
067370,선바이오,76947198300
136150,원일티엔아이,76770234800
238090,앤디포스,76683456600
381620,제닉스로보틱스,76608652800
131370,알서포트,76544798271
396270,넥스트칩,76463277075
052860,아이앤씨,76453015120
265560,영화테크,76220983400
900260,로스웰,76133133724
036640,HRS,76131594000
0117P0,피스피스스튜디오,76087052070
357580,아모센스,76043964900
024830,세원물산,75734500000
067000,조이시티,75635528572
061040,알에프텍,75462179820
307870,비투엔,75339474990
0015S0,페스카로,75184482600
048530,인트론바이오,75066971940
066700,테라젠이텍스,75047799520
263800,데이타솔루션,74880128700
129920,대성하이텍,74825245080
208140,정다운,74683502110
060590,씨티씨바이오,74598446700
228340,동양파일,74500000000
171120,라이온켐텍,74137134400
331740,아우토크립트,74107531600
389140,포바이포,74059924650
228670,레이,73977299330
017480,삼현철강,73971443100
170030,현대공업,73938800000
094860,네오리진,73822919460
110790,크리스에프앤씨,73573214400
208370,셀바스헬스케어,73103201760
347890,엠엑스온,72856961180
020710,시공테크,72473411550
011320,유니크,72452606250
124560,태웅로직스,72369195759
033130,디지틀조선,72114963781
058400,KNN,72041767680
234920,자이글,71849132100
382480,지아이텍,71708709080
388870,파로스아이바이오,71591003960
162300,신스틸,71496662568
090470,제이스로보틱스,71304503520
417970,모델솔루션,71195271000
083790,CG인바이츠,71127118350
217330,싸이토젠,71123357025
088390,이녹스,71050839080
332370,아이디피,70616222320
066310,큐에스아이,70278887180
040910,아이씨디,70243572875
323350,다원넥스뷰,70094255000
443670,에스피소프트,69990794060
142280,녹십자엠에스,69972050520
203400,에이비온,69918611904
032850,비트컴퓨터,69900947065
032540,TJ미디어,69797359420
061250,화일약품,69781771360
041930,SY동아,69768000000
084730,팅크웨어,69767182720
053350,이니텍,69696670725
153710,옵티팜,69608950710
073640,테라사이언스,69571715580
478560,블랙야크아이앤씨,69225198640
128660,피제이메탈,69201399510
217190,제너셈,69188782860
126880,제이엔케이글로벌,69150610940
105740,디케이락,69145888400
413390,엠오티,69133674600
196490,디에이테크놀로지,69131518050
024740,한일단조,69083802900
041910,폴라리스AI파마,69073420000
417790,트루엔,68777328870
0007J0,인벤테라,68667683220
014970,삼륭물산,68639750000
